_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	broad_rel_type	comments_box	deep_semantics	broad_rel_type_gold	deep_semantics_gold	form_object	form_subject	formatted_sentence	gold_std_association_type	num_sentence	object_end	object_start	object_text	object_type	original_sentence	pubmed_id	subject_end	subject_start	subject_text	subject_type	pub_rel_id
698757986	4/4/2015 21:36:58	False	1605621598		4/4/2015 21:34:46	False	clixsense	0.9286	31796344	PRT	13	Leiria	2.83.14.210	speculative		used_to_treat			"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	18713852	118	105	aspergillosis	disease	drug_disease_99
698757986	4/4/2015 21:40:55	False	1605623022		4/4/2015 21:34:23	False	neodev	0.7857	11018419	SRB	2	Novi Sad	188.2.11.182	false					"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	18713852	118	105	aspergillosis	disease	drug_disease_99
698757986	4/4/2015 21:42:18	False	1605623446		4/4/2015 21:34:13	False	clixsense	0.8125	30046542	HRV	21	Zagreb	78.0.251.210	positive		used_to_treat			"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	18713852	118	105	aspergillosis	disease	drug_disease_99
698757986	4/4/2015 22:37:25	False	1605641765		4/4/2015 22:34:27	False	neodev	1.0	11358679	ITA	16	Florence	82.49.68.210	false					"&quot;<span class=""form_object"">itraconazole</span>&quot;"	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	18713852	118	105	aspergillosis	disease	drug_disease_99
698757987	4/4/2015 21:25:24	False	1605616724		4/4/2015 21:24:18	False	elite	1.0	31883685	GBR	H2	Accrington	80.47.186.28	positive		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">Incidence of melanoma and other malignancies among <span class=""subject_text"">rheumatoid arthritis</span> patients treated with <span class=""object_text"">methotrexate</span>.</div>"	positive	0	106	94	methotrexate	drug	Incidence of melanoma and other malignancies among rheumatoid arthritis patients treated with methotrexate.	18512713	71	51	rheumatoid arthritis	disease	drug_disease_166
698757987	4/4/2015 21:32:09	False	1605619507		4/4/2015 21:30:18	False	elite	0.85	30322518	ITA	7	Rome	93.45.229.79	speculative		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">Incidence of melanoma and other malignancies among <span class=""subject_text"">rheumatoid arthritis</span> patients treated with <span class=""object_text"">methotrexate</span>.</div>"	positive	0	106	94	methotrexate	drug	Incidence of melanoma and other malignancies among rheumatoid arthritis patients treated with methotrexate.	18512713	71	51	rheumatoid arthritis	disease	drug_disease_166
698757987	4/4/2015 21:32:44	False	1605619755		4/4/2015 21:31:28	False	neodev	0.85	19596413	IND	7	New Delhi	59.177.137.181	positive		may_cause			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">Incidence of melanoma and other malignancies among <span class=""subject_text"">rheumatoid arthritis</span> patients treated with <span class=""object_text"">methotrexate</span>.</div>"	positive	0	106	94	methotrexate	drug	Incidence of melanoma and other malignancies among rheumatoid arthritis patients treated with methotrexate.	18512713	71	51	rheumatoid arthritis	disease	drug_disease_166
698757987	4/4/2015 21:33:12	False	1605619930		4/4/2015 21:31:54	False	clixsense	0.7273	29528463	BGR	42	Sofia	87.120.74.61	negative					"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">Incidence of melanoma and other malignancies among <span class=""subject_text"">rheumatoid arthritis</span> patients treated with <span class=""object_text"">methotrexate</span>.</div>"	positive	0	106	94	methotrexate	drug	Incidence of melanoma and other malignancies among rheumatoid arthritis patients treated with methotrexate.	18512713	71	51	rheumatoid arthritis	disease	drug_disease_166
698757987	4/4/2015 21:33:19	False	1605619954		4/4/2015 21:31:41	False	clixsense	0.875	16328164	PAK	5	Karachi	113.203.183.167	positive		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">Incidence of melanoma and other malignancies among <span class=""subject_text"">rheumatoid arthritis</span> patients treated with <span class=""object_text"">methotrexate</span>.</div>"	positive	0	106	94	methotrexate	drug	Incidence of melanoma and other malignancies among rheumatoid arthritis patients treated with methotrexate.	18512713	71	51	rheumatoid arthritis	disease	drug_disease_166
698757987	4/4/2015 21:33:30	False	1605619989		4/4/2015 21:31:32	False	clixsense	1.0	6340246	ITA	9	Pogliano Milanese	151.66.229.246	positive		other			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">Incidence of melanoma and other malignancies among <span class=""subject_text"">rheumatoid arthritis</span> patients treated with <span class=""object_text"">methotrexate</span>.</div>"	positive	0	106	94	methotrexate	drug	Incidence of melanoma and other malignancies among rheumatoid arthritis patients treated with methotrexate.	18512713	71	51	rheumatoid arthritis	disease	drug_disease_166
698757987	4/4/2015 21:34:28	False	1605620392		4/4/2015 21:31:17	False	neodev	0.8824	16826314	SWE	26	Enskede	83.250.152.15	positive		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">Incidence of melanoma and other malignancies among <span class=""subject_text"">rheumatoid arthritis</span> patients treated with <span class=""object_text"">methotrexate</span>.</div>"	positive	0	106	94	methotrexate	drug	Incidence of melanoma and other malignancies among rheumatoid arthritis patients treated with methotrexate.	18512713	71	51	rheumatoid arthritis	disease	drug_disease_166
698757987	4/4/2015 21:34:44	False	1605620489		4/4/2015 21:32:05	False	clixsense	0.9286	31796344	PRT	13	Leiria	2.83.14.210	false					"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">Incidence of melanoma and other malignancies among <span class=""subject_text"">rheumatoid arthritis</span> patients treated with <span class=""object_text"">methotrexate</span>.</div>"	positive	0	106	94	methotrexate	drug	Incidence of melanoma and other malignancies among rheumatoid arthritis patients treated with methotrexate.	18512713	71	51	rheumatoid arthritis	disease	drug_disease_166
698757987	4/4/2015 21:34:52	False	1605620595		4/4/2015 21:32:36	False	clixsense	0.9333	29843084	MEX	16	Morelia	187.134.108.124	positive		no_further_info			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">Incidence of melanoma and other malignancies among <span class=""subject_text"">rheumatoid arthritis</span> patients treated with <span class=""object_text"">methotrexate</span>.</div>"	positive	0	106	94	methotrexate	drug	Incidence of melanoma and other malignancies among rheumatoid arthritis patients treated with methotrexate.	18512713	71	51	rheumatoid arthritis	disease	drug_disease_166
698757987	4/4/2015 22:09:06	False	1605632305		4/4/2015 22:02:44	False	clixsense	0.8571	9834199	ROU	14	Constanta	5.14.169.178	positive		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">Incidence of melanoma and other malignancies among <span class=""subject_text"">rheumatoid arthritis</span> patients treated with <span class=""object_text"">methotrexate</span>.</div>"	positive	0	106	94	methotrexate	drug	Incidence of melanoma and other malignancies among rheumatoid arthritis patients treated with methotrexate.	18512713	71	51	rheumatoid arthritis	disease	drug_disease_166
698757988	4/4/2015 21:18:21	False	1605614026		4/4/2015 21:16:21	False	elite	1.0	31883685	GBR	H2	Accrington	80.47.186.28	positive		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">To determine cancer risk in a cohort of 459 <span class=""subject_text"">rheumatoid arthritis</span> (RA) patients treated with <span class=""object_text"">methotrexate</span> in community practice.</div>"	positive	1	104	92	methotrexate	drug	To determine cancer risk in a cohort of 459 rheumatoid arthritis (RA) patients treated with methotrexate in community practice.	18512713	64	44	rheumatoid arthritis	disease	drug_disease_167
698757988	4/4/2015 21:23:45	False	1605615909		4/4/2015 21:22:03	False	elite	0.85	30322518	ITA	7	Rome	93.45.229.79	speculative		no_further_info			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">To determine cancer risk in a cohort of 459 <span class=""subject_text"">rheumatoid arthritis</span> (RA) patients treated with <span class=""object_text"">methotrexate</span> in community practice.</div>"	positive	1	104	92	methotrexate	drug	To determine cancer risk in a cohort of 459 rheumatoid arthritis (RA) patients treated with methotrexate in community practice.	18512713	64	44	rheumatoid arthritis	disease	drug_disease_167
698757988	4/4/2015 21:24:24	False	1605616138		4/4/2015 21:22:20	False	neodev	0.85	19596413	IND	7	New Delhi	59.177.137.181	false					"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">To determine cancer risk in a cohort of 459 <span class=""subject_text"">rheumatoid arthritis</span> (RA) patients treated with <span class=""object_text"">methotrexate</span> in community practice.</div>"	positive	1	104	92	methotrexate	drug	To determine cancer risk in a cohort of 459 rheumatoid arthritis (RA) patients treated with methotrexate in community practice.	18512713	64	44	rheumatoid arthritis	disease	drug_disease_167
698757988	4/4/2015 21:25:59	False	1605616899		4/4/2015 21:23:57	False	neodev	0.8125	27316712	ARE	1	Abu Dhabi	92.96.119.124	false					"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">To determine cancer risk in a cohort of 459 <span class=""subject_text"">rheumatoid arthritis</span> (RA) patients treated with <span class=""object_text"">methotrexate</span> in community practice.</div>"	positive	1	104	92	methotrexate	drug	To determine cancer risk in a cohort of 459 rheumatoid arthritis (RA) patients treated with methotrexate in community practice.	18512713	64	44	rheumatoid arthritis	disease	drug_disease_167
698757988	4/4/2015 21:26:45	False	1605617184		4/4/2015 21:22:31	False	neodev	0.8824	16826314	SWE	26	Enskede	83.250.152.15	positive		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">To determine cancer risk in a cohort of 459 <span class=""subject_text"">rheumatoid arthritis</span> (RA) patients treated with <span class=""object_text"">methotrexate</span> in community practice.</div>"	positive	1	104	92	methotrexate	drug	To determine cancer risk in a cohort of 459 rheumatoid arthritis (RA) patients treated with methotrexate in community practice.	18512713	64	44	rheumatoid arthritis	disease	drug_disease_167
698757988	4/4/2015 21:27:36	False	1605617548		4/4/2015 21:24:21	False	clixsense	0.875	16328164	PAK	5	Karachi	113.203.183.167	positive		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">To determine cancer risk in a cohort of 459 <span class=""subject_text"">rheumatoid arthritis</span> (RA) patients treated with <span class=""object_text"">methotrexate</span> in community practice.</div>"	positive	1	104	92	methotrexate	drug	To determine cancer risk in a cohort of 459 rheumatoid arthritis (RA) patients treated with methotrexate in community practice.	18512713	64	44	rheumatoid arthritis	disease	drug_disease_167
698757988	4/4/2015 21:29:04	False	1605618204		4/4/2015 21:24:17	False	neodev	0.7857	11018419	SRB	2	Novi Sad	188.2.11.182	false					"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">To determine cancer risk in a cohort of 459 <span class=""subject_text"">rheumatoid arthritis</span> (RA) patients treated with <span class=""object_text"">methotrexate</span> in community practice.</div>"	positive	1	104	92	methotrexate	drug	To determine cancer risk in a cohort of 459 rheumatoid arthritis (RA) patients treated with methotrexate in community practice.	18512713	64	44	rheumatoid arthritis	disease	drug_disease_167
698757988	4/4/2015 21:29:39	False	1605618488		4/4/2015 21:24:51	False	clixsense	0.9333	29843084	MEX	16	Morelia	187.134.108.124	speculative		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">To determine cancer risk in a cohort of 459 <span class=""subject_text"">rheumatoid arthritis</span> (RA) patients treated with <span class=""object_text"">methotrexate</span> in community practice.</div>"	positive	1	104	92	methotrexate	drug	To determine cancer risk in a cohort of 459 rheumatoid arthritis (RA) patients treated with methotrexate in community practice.	18512713	64	44	rheumatoid arthritis	disease	drug_disease_167
698757988	4/4/2015 21:54:06	False	1605627411		4/4/2015 21:51:44	False	clixsense	0.8571	9834199	ROU	14	Constanta	5.14.169.178	speculative		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">To determine cancer risk in a cohort of 459 <span class=""subject_text"">rheumatoid arthritis</span> (RA) patients treated with <span class=""object_text"">methotrexate</span> in community practice.</div>"	positive	1	104	92	methotrexate	drug	To determine cancer risk in a cohort of 459 rheumatoid arthritis (RA) patients treated with methotrexate in community practice.	18512713	64	44	rheumatoid arthritis	disease	drug_disease_167
698757988	4/4/2015 21:57:07	False	1605628447		4/4/2015 21:53:45	False	elite	0.7692	30087800	BIH	1	Sarajevo	77.78.221.140	positive		used_to_treat			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">rheumatoid arthritis</span>&quot;"	"<div class=""formatted_sentence"">To determine cancer risk in a cohort of 459 <span class=""subject_text"">rheumatoid arthritis</span> (RA) patients treated with <span class=""object_text"">methotrexate</span> in community practice.</div>"	positive	1	104	92	methotrexate	drug	To determine cancer risk in a cohort of 459 rheumatoid arthritis (RA) patients treated with methotrexate in community practice.	18512713	64	44	rheumatoid arthritis	disease	drug_disease_167
698757989	4/4/2015 21:16:19	False	1605613125		4/4/2015 21:14:16	False	elite	1.0	31883685	GBR	H2	Accrington	80.47.186.28	speculative		used_to_treat			"&quot;<span class=""form_object"">indomethacin ethyl ester-loaded nanocapsules</span>&quot;"	"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and <span class=""object_text"">indomethacin ethyl ester-loaded nanocapsules</span> on <span class=""subject_text"">glioma</span> cell lines.</div>"	positive	4	134	90	indomethacin ethyl ester-loaded nanocapsules	drug	The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and indomethacin ethyl ester-loaded nanocapsules on glioma cell lines.	18371953	144	138	glioma	disease	drug_disease_41
698757989	4/4/2015 21:22:01	False	1605615378		4/4/2015 21:19:39	False	elite	0.85	30322518	ITA	7	Rome	93.45.229.79	speculative		used_to_treat			"&quot;<span class=""form_object"">indomethacin ethyl ester-loaded nanocapsules</span>&quot;"	"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and <span class=""object_text"">indomethacin ethyl ester-loaded nanocapsules</span> on <span class=""subject_text"">glioma</span> cell lines.</div>"	positive	4	134	90	indomethacin ethyl ester-loaded nanocapsules	drug	The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and indomethacin ethyl ester-loaded nanocapsules on glioma cell lines.	18371953	144	138	glioma	disease	drug_disease_41
698757989	4/4/2015 21:22:18	False	1605615401		4/4/2015 21:20:12	False	neodev	0.85	19596413	IND	7	New Delhi	59.177.137.181	false					"&quot;<span class=""form_object"">indomethacin ethyl ester-loaded nanocapsules</span>&quot;"	"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and <span class=""object_text"">indomethacin ethyl ester-loaded nanocapsules</span> on <span class=""subject_text"">glioma</span> cell lines.</div>"	positive	4	134	90	indomethacin ethyl ester-loaded nanocapsules	drug	The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and indomethacin ethyl ester-loaded nanocapsules on glioma cell lines.	18371953	144	138	glioma	disease	drug_disease_41
698757989	4/4/2015 21:24:50	False	1605616359		4/4/2015 21:20:52	False	clixsense	0.9333	29843084	MEX	16	Pátzcuaro	187.134.77.212	speculative		no_further_info			"&quot;<span class=""form_object"">indomethacin ethyl ester-loaded nanocapsules</span>&quot;"	"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and <span class=""object_text"">indomethacin ethyl ester-loaded nanocapsules</span> on <span class=""subject_text"">glioma</span> cell lines.</div>"	positive	4	134	90	indomethacin ethyl ester-loaded nanocapsules	drug	The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and indomethacin ethyl ester-loaded nanocapsules on glioma cell lines.	18371953	144	138	glioma	disease	drug_disease_41
698757989	4/4/2015 21:25:42	False	1605616834		4/4/2015 21:22:02	False	superrewards	0.9231	26528277	URY	10	Montevideo	167.62.117.174	positive		no_further_info			"&quot;<span class=""form_object"">indomethacin ethyl ester-loaded nanocapsules</span>&quot;"	"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and <span class=""object_text"">indomethacin ethyl ester-loaded nanocapsules</span> on <span class=""subject_text"">glioma</span> cell lines.</div>"	positive	4	134	90	indomethacin ethyl ester-loaded nanocapsules	drug	The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and indomethacin ethyl ester-loaded nanocapsules on glioma cell lines.	18371953	144	138	glioma	disease	drug_disease_41
698757989	4/4/2015 21:29:22	False	1605618323		4/4/2015 21:19:48	False	elite	0.7692	30087800	BIH	1	Sarajevo	77.78.221.140	speculative		no_further_info			"&quot;<span class=""form_object"">indomethacin ethyl ester-loaded nanocapsules</span>&quot;"	"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and <span class=""object_text"">indomethacin ethyl ester-loaded nanocapsules</span> on <span class=""subject_text"">glioma</span> cell lines.</div>"	positive	4	134	90	indomethacin ethyl ester-loaded nanocapsules	drug	The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and indomethacin ethyl ester-loaded nanocapsules on glioma cell lines.	18371953	144	138	glioma	disease	drug_disease_41
698757989	4/4/2015 21:31:30	False	1605619285		4/4/2015 21:29:31	False	clixsense	1.0	6340246	ITA	9	Pogliano Milanese	151.66.229.246	positive		no_further_info			"&quot;<span class=""form_object"">indomethacin ethyl ester-loaded nanocapsules</span>&quot;"	"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and <span class=""object_text"">indomethacin ethyl ester-loaded nanocapsules</span> on <span class=""subject_text"">glioma</span> cell lines.</div>"	positive	4	134	90	indomethacin ethyl ester-loaded nanocapsules	drug	The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and indomethacin ethyl ester-loaded nanocapsules on glioma cell lines.	18371953	144	138	glioma	disease	drug_disease_41
698757989	4/4/2015 21:54:31	False	1605627563		4/4/2015 21:51:26	False	clixsense	0.8125	30046542	HRV	21	Zagreb	78.0.251.210	speculative		used_to_treat			"&quot;<span class=""form_object"">indomethacin ethyl ester-loaded nanocapsules</span>&quot;"	"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and <span class=""object_text"">indomethacin ethyl ester-loaded nanocapsules</span> on <span class=""subject_text"">glioma</span> cell lines.</div>"	positive	4	134	90	indomethacin ethyl ester-loaded nanocapsules	drug	The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and indomethacin ethyl ester-loaded nanocapsules on glioma cell lines.	18371953	144	138	glioma	disease	drug_disease_41
698757989	4/4/2015 21:58:24	False	1605628722		4/4/2015 21:51:26	False	neodev	0.7857	30884593	HRV	21	Zagreb	89.164.42.45	speculative		used_to_treat			"&quot;<span class=""form_object"">indomethacin ethyl ester-loaded nanocapsules</span>&quot;"	"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and <span class=""object_text"">indomethacin ethyl ester-loaded nanocapsules</span> on <span class=""subject_text"">glioma</span> cell lines.</div>"	positive	4	134	90	indomethacin ethyl ester-loaded nanocapsules	drug	The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and indomethacin ethyl ester-loaded nanocapsules on glioma cell lines.	18371953	144	138	glioma	disease	drug_disease_41
698757989	4/4/2015 22:11:46	False	1605633118		4/4/2015 21:51:26	False	clixsense	0.8333	29684307	ESP	56	Barcelona	79.158.42.96	speculative	They can be side effects or positive effect on cyrar illness, it is a bit confusing. (No extra information is given in the sentence)	no_further_info			"&quot;<span class=""form_object"">indomethacin ethyl ester-loaded nanocapsules</span>&quot;"	"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and <span class=""object_text"">indomethacin ethyl ester-loaded nanocapsules</span> on <span class=""subject_text"">glioma</span> cell lines.</div>"	positive	4	134	90	indomethacin ethyl ester-loaded nanocapsules	drug	The aim of this study was to evaluate the effects of indomethacin-loaded nanocapsules and indomethacin ethyl ester-loaded nanocapsules on glioma cell lines.	18371953	144	138	glioma	disease	drug_disease_41
698757990	4/4/2015 21:25:24	False	1605616727		4/4/2015 21:24:18	False	elite	1.0	31883685	GBR	H2	Accrington	80.47.186.28	positive		may_cause			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">lung cancer</span>&quot;"	"<div class=""formatted_sentence"">Compared with the general population, <span class=""object_text"">methotrexate</span>-treated RA patients have an increased incidence of melanoma, non-Hodgkin's lymphoma, and <span class=""subject_text"">lung cancer</span>.</div>"	positive	9	50	38	methotrexate	drug	Compared with the general population, methotrexate-treated RA patients have an increased incidence of melanoma, non-Hodgkin's lymphoma, and lung cancer.	18512713	151	140	lung cancer	disease	drug_disease_159
698757990	4/4/2015 21:32:09	False	1605619511		4/4/2015 21:30:18	False	elite	0.85	30322518	ITA	7	Rome	93.45.229.79	positive		may_cause			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">lung cancer</span>&quot;"	"<div class=""formatted_sentence"">Compared with the general population, <span class=""object_text"">methotrexate</span>-treated RA patients have an increased incidence of melanoma, non-Hodgkin's lymphoma, and <span class=""subject_text"">lung cancer</span>.</div>"	positive	9	50	38	methotrexate	drug	Compared with the general population, methotrexate-treated RA patients have an increased incidence of melanoma, non-Hodgkin's lymphoma, and lung cancer.	18512713	151	140	lung cancer	disease	drug_disease_159
698757990	4/4/2015 21:32:44	False	1605619760		4/4/2015 21:31:28	False	neodev	0.85	19596413	IND	7	New Delhi	59.177.137.181	positive		may_cause			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">lung cancer</span>&quot;"	"<div class=""formatted_sentence"">Compared with the general population, <span class=""object_text"">methotrexate</span>-treated RA patients have an increased incidence of melanoma, non-Hodgkin's lymphoma, and <span class=""subject_text"">lung cancer</span>.</div>"	positive	9	50	38	methotrexate	drug	Compared with the general population, methotrexate-treated RA patients have an increased incidence of melanoma, non-Hodgkin's lymphoma, and lung cancer.	18512713	151	140	lung cancer	disease	drug_disease_159
698757990	4/4/2015 21:33:12	False	1605619924		4/4/2015 21:31:54	False	clixsense	0.7273	29528463	BGR	42	Sofia	87.120.74.61	positive		may_cause			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">lung cancer</span>&quot;"	"<div class=""formatted_sentence"">Compared with the general population, <span class=""object_text"">methotrexate</span>-treated RA patients have an increased incidence of melanoma, non-Hodgkin's lymphoma, and <span class=""subject_text"">lung cancer</span>.</div>"	positive	9	50	38	methotrexate	drug	Compared with the general population, methotrexate-treated RA patients have an increased incidence of melanoma, non-Hodgkin's lymphoma, and lung cancer.	18512713	151	140	lung cancer	disease	drug_disease_159
698757990	4/4/2015 21:33:19	False	1605619950		4/4/2015 21:31:41	False	clixsense	0.875	16328164	PAK	5	Karachi	113.203.183.167	positive		may_cause			"&quot;<span class=""form_object"">methotrexate</span>&quot;"	"&quot;<span class=""form_subject"">lung cancer</span>&quot;"	"<div class=""formatted_sentence"">Compared with the general population, <span class=""object_text"">methotrexate</span>-treated RA patients have an increased incidence of melanoma, non-Hodgkin's lymphoma, and <span class=""subject_text"">lung cancer</span>.</div>"	positive	9	50	38	methotrexate	drug	Compared with the general population, methotrexate-treated RA patients have an increased incidence of melanoma, non-Hodgkin's lymphoma, and lung cancer.	18512713	151	140	lung cancer	disease	drug_disease_159
