_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	broad_rel_type	comments_box	deep_semantics	broad_rel_type_gold	data_subset	deep_semantics_gold	form_object	form_subject	formatted_sentence	gold_std_association_type	num_sentence	object_end	object_start	object_text	object_type	original_sentence	pubmed_id	subject_end	subject_start	subject_text	subject_type
698757971	4/4/2015 22:17:27	true	1605634983	true	4/4/2015 21:51:56	true	clixsense	0.6667	31222228	IND	2	Hyderabad	49.206.176.120	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 22:18:53	true	1605635568		4/4/2015 22:15:01	true	neodev	0.5556	30488608	HRV	12	Rijeka	141.138.46.70	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 22:24:39	true	1605637747		4/4/2015 22:04:25	true	clixsense	0.6111	31954187	TUR	68	Ankara	178.233.147.40	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 22:40:24	true	1605642701		4/4/2015 22:39:19	true	neodev	0.8889	20045399	GBR	M2	Solihull	82.36.155.235	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757972	4/4/2015 21:19:50	false	1605614612		4/4/2015 21:18:22	false	elite	1	31883685	GBR	H2	Accrington	80.47.186.28	positive		used_to_treat		old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757972	4/4/2015 21:25:22	false	1605616666		4/4/2015 21:23:46	false	elite	0.85	30322518	ITA	7	Rome	93.45.229.79	negative				old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757972	4/4/2015 21:26:26	false	1605617071		4/4/2015 21:24:25	false	neodev	0.85	19596413	IND	7	New Delhi	59.177.137.181	false				old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757972	4/4/2015 21:26:47	false	1605617198		4/4/2015 21:24:40	false	tremorgames	0.875	20416470	CAN	MB	Winnipeg	50.72.156.247	negative				old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757972	4/4/2015 21:27:20	false	1605617444		4/4/2015 21:25:04	false	clixsense	1	6340246	ITA	9	Pogliano Milanese	151.66.229.246	negative				old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757972	4/4/2015 21:29:19	false	1605618300		4/4/2015 21:26:02	false	neodev	0.8125	27316712	ARE	1	Abu Dhabi	92.96.119.124	negative				old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757972	4/4/2015 21:29:50	false	1605618571		4/4/2015 21:25:45	false	superrewards	0.9231	26528277	URY	10	Montevideo	167.62.117.174	positive		used_to_treat		old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757972	4/4/2015 21:30:44	false	1605618909		4/4/2015 21:24:55	true	clixsense	0.6667	31482521	BIH	1	Zepce	109.105.192.195	false				old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757972	4/4/2015 21:59:53	false	1605629140		4/4/2015 21:56:33	false	clixsense	0.8571	9834199	ROU	14	Constanta	5.14.169.178	positive		no_further_info		old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757972	4/4/2015 22:01:35	false	1605629766		4/4/2015 21:58:35	false	clixsense	0.8125	30046542	HRV	21	Zagreb	78.0.251.210	speculative		used_to_treat		old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757972	4/4/2015 22:05:42	false	1605631147		4/4/2015 22:01:18	false	neodev	0.7857	30884593	HRV	21	Zagreb	89.164.42.45	false				old		"&quot;<span class=""form_object"">NaFe-EDTA</span>&quot;"	"&quot;<span class=""form_subject"">iron-deficiency anemia</span>&quot;"	"<div class=""formatted_sentence"">No significant differences were observed between FeSO4+citrate and <span class=""object_text"">NaFe-EDTA</span> fortification, regarding mitigation of <span class=""subject_text"">iron-deficiency anemia</span> (IDA) or regarding CRP, growth, infections, or side-effects.</div>"	false	8	76	67	NaFe-EDTA	drug	No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects.	18586644	138	116	iron-deficiency anemia	disease
698757973	4/4/2015 21:12:31	true	1605611867	true	4/4/2015 21:09:47	true	clixsense	0.5	11155536	BRA			186.223.247.122	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:13:31	true	1605612248	true	4/4/2015 21:12:28	false	prizerebel	0.7	28853816	PRT	4	Barcelos	94.132.194.69	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:13:53	true	1605612375		4/4/2015 21:12:40	false	elite	1	31883685	GBR	H2	Accrington	80.47.186.28	false			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:14:02	true	1605612400	true	4/4/2015 21:09:48	true	neodev	0.6	11066121	PRT	19	Setúbal	85.247.190.110	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:14:07	true	1605612443	true	4/4/2015 21:09:58	true	gptking	0.6	29472662	ARG	1	Mar Del Plata	201.212.250.200	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:14:47	true	1605612679	true	4/4/2015 21:14:18	true	clixsense	0.3	28606244	ITA	18	Milan	151.19.57.119	positive		used_to_treat	false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:15:21	true	1605612853		4/4/2015 21:12:01	false	prodege	0.7	2112439	USA	OK	Norman	162.228.151.72	false			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:15:23	true	1605612857	true	4/4/2015 21:10:06	false	elite	0.7692	30087800	BIH	1	Sarajevo	77.78.221.140	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:16:40	true	1605613256	true	4/4/2015 21:12:03	true	gifthunterclub	0.5	28079216	ESP	60	Castellón	84.127.205.168	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:16:41	true	1605613275	true	4/4/2015 21:11:26	true	neodev	0.4	12291277	LTU	57	Kaunas	78.57.148.126	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:16:44	true	1605613307	true	4/4/2015 21:13:17	false	clixsense	0.7	31273360	GRC	13	Thessaloníki	130.43.103.200	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:16:46	true	1605613322	true	4/4/2015 21:14:52	true	neodev	0.4	11145864	ROU	36	Timisoara	86.127.182.174	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:16:55	true	1605613422	true	4/4/2015 21:12:53	true	clixsense	0.6	31151345	BIH	1	Mostar	93.180.122.56	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:16:56	true	1605613437		4/4/2015 21:14:19	false	neodev	0.8824	16826314	SWE	26	Enskede	83.250.152.15	false			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:16:58	true	1605613459		4/4/2015 21:12:08	false	neodev	0.7	29746131	IND	19	Bhatkal	117.222.127.25	false			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:17:08	true	1605613476	true	4/4/2015 21:13:32	true	neodev	0.5	17536794	ROU			109.166.131.124	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:17:27	true	1605613642	true	4/4/2015 21:12:05	true	clixsense	0.6	6364034	NZL	G2	Wellington	125.238.211.65	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:17:43	true	1605613719		4/4/2015 21:11:40	false	clixsense	0.8125	30046542	HRV	21	Zagreb	78.0.251.210	false			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:17:55	true	1605613778		4/4/2015 21:14:18	false	elite	0.85	30322518	ITA	7	Rome	93.45.229.79	false			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:18:11	true	1605613922	true	4/4/2015 21:16:49	true	elite	0.3	30211044	BIH	1	Tuzla	37.203.105.35	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:18:11	true	1605613936	true	4/4/2015 21:10:13	true	clixsense	0.2	29325954	PHL	F2	Quezon City	203.215.122.4	speculative		no_further_info	false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:18:17	true	1605613988	true	4/4/2015 21:16:22	true	elite	0.4	31253098	BIH	1	Zenica	5.43.99.180	speculative		no_further_info	false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:18:20	true	1605614047	true	4/4/2015 21:13:00	true	neodev	0.5	28936398	SRB	2	Novi Sad	178.221.179.53	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
698757973	4/4/2015 21:18:35	true	1605614137	true	4/4/2015 21:15:46	true	elite	0.4	32122468	ARG	1	Pilar	186.136.97.6	negative			false	new		"&quot;<span class=""form_object"">CsA</span>&quot;"	"&quot;<span class=""form_subject"">periodontitis</span>&quot;"	"<div class=""formatted_sentence"">ET-1 mRNA expression was significantly higher in patients with <span class=""object_text"">CsA</span>-induced gingival overgrowth (P <0.001) than in patients with <span class=""subject_text"">periodontitis</span> and the controls.</div>"	false	6	66	63	CsA	drug	ET-1 mRNA expression was significantly higher in patients with CsA-induced gingival overgrowth (P <0.001) than in patients with periodontitis and the controls.	17274718	141	128	periodontitis	disease
