_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	comments_box	form_object_and_form_subject_are_related_because	sentence_claim	data_subset	form_object	form_object_and_form_subject_are_related_because_gold	form_subject	formatted_sentence	gold_std_association_type	num_sentence	object_end	object_start	object_text	object_type	original_sentence	pubmed_id	sentence_claim_gold	subject_end	subject_start	subject_text	subject_type
701061967	4/8/2015 02:47:32	true	1607773918		4/8/2015 02:45:52	false	clixsense	0.7	25864227	IDN	4	Jakarta	139.0.12.6		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">cisplatin</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">PTCL</span>&quot;"	"<div class=""formatted_sentence"">Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with <span class=""subject_text"">PTCL</span> received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, <span class=""object_text"">cisplatin</span>, cytarabine and prednisone.</div>"	positive	2	279	270	cisplatin	drug	Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone.	18303032	definite_relation	99	95	PTCL	disease
701061967	4/8/2015 02:49:57	true	1607774874		4/8/2015 02:49:02	false	neodev	1	31187141	PRT	14	Algés	85.139.73.65		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">cisplatin</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">PTCL</span>&quot;"	"<div class=""formatted_sentence"">Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with <span class=""subject_text"">PTCL</span> received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, <span class=""object_text"">cisplatin</span>, cytarabine and prednisone.</div>"	positive	2	279	270	cisplatin	drug	Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone.	18303032	definite_relation	99	95	PTCL	disease
701061967	4/8/2015 03:09:34	true	1607781695	true	4/8/2015 03:02:25	false	neodev	0.8	17426565	CAN	BC	Burnaby	70.79.18.187		improves_or_treats	inferred_relation	new	"&quot;<span class=""form_object"">cisplatin</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">PTCL</span>&quot;"	"<div class=""formatted_sentence"">Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with <span class=""subject_text"">PTCL</span> received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, <span class=""object_text"">cisplatin</span>, cytarabine and prednisone.</div>"	positive	2	279	270	cisplatin	drug	Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone.	18303032	definite_relation	99	95	PTCL	disease
701061967	4/8/2015 03:41:04	true	1607794734		4/8/2015 03:33:43	false	neodev	0.7	30057720	IND			117.253.75.99		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">cisplatin</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">PTCL</span>&quot;"	"<div class=""formatted_sentence"">Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with <span class=""subject_text"">PTCL</span> received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, <span class=""object_text"">cisplatin</span>, cytarabine and prednisone.</div>"	positive	2	279	270	cisplatin	drug	Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone.	18303032	definite_relation	99	95	PTCL	disease
701061968	4/8/2015 02:13:24	false	1607759572		4/8/2015 02:11:26	false	clixsense	0.8333	25688765	SRB	2	Novi Sad	188.2.91.51		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">prednisone</span>&quot;"		"&quot;<span class=""form_subject"">PTCL</span>&quot;"	"<div class=""formatted_sentence"">Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with <span class=""subject_text"">PTCL</span> received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and <span class=""object_text"">prednisone</span>.</div>"	positive	2	306	296	prednisone	drug	Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone.	18303032		99	95	PTCL	disease
701061968	4/8/2015 02:17:16	false	1607761217		4/8/2015 02:14:05	false	neodev	0.8	16826314	SWE	26	Enskede	83.250.152.15		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">prednisone</span>&quot;"		"&quot;<span class=""form_subject"">PTCL</span>&quot;"	"<div class=""formatted_sentence"">Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with <span class=""subject_text"">PTCL</span> received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and <span class=""object_text"">prednisone</span>.</div>"	positive	2	306	296	prednisone	drug	Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone.	18303032		99	95	PTCL	disease
701061968	4/8/2015 02:34:56	false	1607768481		4/8/2015 02:33:04	false	gifthunterclub	0.8667	31775124	ESP			37.133.185.72		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">prednisone</span>&quot;"		"&quot;<span class=""form_subject"">PTCL</span>&quot;"	"<div class=""formatted_sentence"">Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with <span class=""subject_text"">PTCL</span> received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and <span class=""object_text"">prednisone</span>.</div>"	positive	2	306	296	prednisone	drug	Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone.	18303032		99	95	PTCL	disease
701061970	4/8/2015 02:21:13	false	1607763054		4/8/2015 02:20:39	false	elite	0.7692	30795938	VNM	44	Hanoi	113.190.236.66		worsens_or_causes	definite_relation	new	"&quot;<span class=""form_object"">Intra-articular injection of lidocaine</span>&quot;"		"&quot;<span class=""form_subject"">anterior shoulder dislocation</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">Intra-articular injection of lidocaine</span> before closed reduction of <span class=""subject_text"">anterior shoulder dislocation</span> produces the same pain relief as intravenous meperidine and diazepam.</div>"	positive	12	38	0	Intra-articular injection of lidocaine	drug	Intra-articular injection of lidocaine before closed reduction of anterior shoulder dislocation produces the same pain relief as intravenous meperidine and diazepam.	18434457		95	66	anterior shoulder dislocation	disease
701061970	4/8/2015 02:22:24	false	1607763534		4/8/2015 02:20:21	false	clixsense	0.8667	28720189	ITA	16	Pontedera	87.1.24.92		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">Intra-articular injection of lidocaine</span>&quot;"		"&quot;<span class=""form_subject"">anterior shoulder dislocation</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">Intra-articular injection of lidocaine</span> before closed reduction of <span class=""subject_text"">anterior shoulder dislocation</span> produces the same pain relief as intravenous meperidine and diazepam.</div>"	positive	12	38	0	Intra-articular injection of lidocaine	drug	Intra-articular injection of lidocaine before closed reduction of anterior shoulder dislocation produces the same pain relief as intravenous meperidine and diazepam.	18434457		95	66	anterior shoulder dislocation	disease
701061970	4/8/2015 02:22:26	false	1607763547		4/8/2015 02:20:12	false	clixsense	0.8333	25688765	SRB	2	Novi Sad	188.2.91.51		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">Intra-articular injection of lidocaine</span>&quot;"		"&quot;<span class=""form_subject"">anterior shoulder dislocation</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">Intra-articular injection of lidocaine</span> before closed reduction of <span class=""subject_text"">anterior shoulder dislocation</span> produces the same pain relief as intravenous meperidine and diazepam.</div>"	positive	12	38	0	Intra-articular injection of lidocaine	drug	Intra-articular injection of lidocaine before closed reduction of anterior shoulder dislocation produces the same pain relief as intravenous meperidine and diazepam.	18434457		95	66	anterior shoulder dislocation	disease
701061972	4/8/2015 02:02:57	true	1607754800		4/8/2015 02:00:01	false	clixsense	0.8333	25688765	SRB	2	Novi Sad	188.2.91.51		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:03:51	true	1607755240		4/8/2015 01:59:39	false	prodege	0.7	1863280	USA	OH	Athens	50.126.228.154		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:04:13	true	1607755437		4/8/2015 02:02:43	false	quickrewards	0.8462	20452113	USA	SC	Columbia	98.71.2.230		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:12:07	true	1607758952		4/8/2015 02:06:24	false	gifthunterclub	0.8667	31775124	ESP			37.133.185.72		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:12:23	true	1607759100		4/8/2015 02:11:22	false	neodev	0.8	16826314	SWE	26	Enskede	83.250.152.15		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:16:34	true	1607760897		4/8/2015 01:59:46	false	elite	0.7692	30795938	VNM	44	Hanoi	113.190.236.66		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:16:58	true	1607761088		4/8/2015 02:10:07	false	clixsense	0.8667	28720189	ITA	16	Pontedera	87.1.24.92		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:17:16	true	1607761215		4/8/2015 02:14:05	false	neodev	0.8	16826314	SWE	26	Enskede	83.250.152.15		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:23:43	true	1607764064		4/8/2015 02:18:29	false	neodev	0.8333	12219174	CAN	BC	Surrey	108.180.62.141		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:24:23	true	1607764427		4/8/2015 02:20:51	false	neodev	0.8	16826314	SWE	26	Enskede	83.250.152.15		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:33:32	true	1607767962		4/8/2015 02:32:40	false	clixsense	0.7	19130982	PHL			112.198.99.6		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:47:32	true	1607773922		4/8/2015 02:45:52	false	clixsense	0.7	25864227	IDN	4	Jakarta	139.0.12.6		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 02:49:57	true	1607774877		4/8/2015 02:49:02	false	neodev	1	31187141	PRT	14	Algés	85.139.73.65		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 03:09:34	true	1607781700		4/8/2015 03:02:25	false	neodev	0.8	17426565	CAN	BC	Burnaby	70.79.18.187		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061972	4/8/2015 03:33:42	true	1607791802		4/8/2015 02:14:41	false	neodev	0.7	30057720	IND			117.253.75.99		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">5-aminosalicylic acid</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">colitis-associated colorectal dysplasias</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">5-aminosalicylic acid</span> inhibits <span class=""subject_text"">colitis-associated colorectal dysplasias</span> in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.</div>"	positive	0	21	0	5-aminosalicylic acid	drug	5-aminosalicylic acid inhibits colitis-associated colorectal dysplasias in the mouse model of azoxymethane/dextran sulfate sodium-induced colitis.	18452197	definite_relation	71	31	colitis-associated colorectal dysplasias	disease
701061974	4/8/2015 02:20:11	false	1607762685		4/8/2015 02:17:22	false	clixsense	0.8333	25688765	SRB	2	Novi Sad	188.2.91.51		improves_or_treats	definite_relation	old	"&quot;<span class=""form_object"">indomethacin-loaded nanocapsules</span>&quot;"		"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The main finding of the present study is that <span class=""object_text"">indomethacin-loaded nanocapsules</span> formulation was more potent than a solution of indomethacin in decreasing the viability and cell proliferation of <span class=""subject_text"">glioma</span> lines.</div>"	positive	7	78	46	indomethacin-loaded nanocapsules	drug	The main finding of the present study is that indomethacin-loaded nanocapsules formulation was more potent than a solution of indomethacin in decreasing the viability and cell proliferation of glioma lines.	18371953		199	193	glioma	disease
701061974	4/8/2015 02:20:50	false	1607762926		4/8/2015 02:17:17	false	neodev	0.8	16826314	SWE	26	Enskede	83.250.152.15		improves_or_treats	definite_relation	old	"&quot;<span class=""form_object"">indomethacin-loaded nanocapsules</span>&quot;"		"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The main finding of the present study is that <span class=""object_text"">indomethacin-loaded nanocapsules</span> formulation was more potent than a solution of indomethacin in decreasing the viability and cell proliferation of <span class=""subject_text"">glioma</span> lines.</div>"	positive	7	78	46	indomethacin-loaded nanocapsules	drug	The main finding of the present study is that indomethacin-loaded nanocapsules formulation was more potent than a solution of indomethacin in decreasing the viability and cell proliferation of glioma lines.	18371953		199	193	glioma	disease
701061974	4/8/2015 02:34:56	false	1607768471		4/8/2015 02:33:04	false	gifthunterclub	0.8667	31775124	ESP			37.133.185.72		improves_or_treats	definite_relation	old	"&quot;<span class=""form_object"">indomethacin-loaded nanocapsules</span>&quot;"		"&quot;<span class=""form_subject"">glioma</span>&quot;"	"<div class=""formatted_sentence"">The main finding of the present study is that <span class=""object_text"">indomethacin-loaded nanocapsules</span> formulation was more potent than a solution of indomethacin in decreasing the viability and cell proliferation of <span class=""subject_text"">glioma</span> lines.</div>"	positive	7	78	46	indomethacin-loaded nanocapsules	drug	The main finding of the present study is that indomethacin-loaded nanocapsules formulation was more potent than a solution of indomethacin in decreasing the viability and cell proliferation of glioma lines.	18371953		199	193	glioma	disease
701061975	4/8/2015 02:02:42	true	1607754687		4/8/2015 01:57:06	false	quickrewards	0.8462	20452113	USA	SC	Columbia	98.71.2.230		improves_or_treats	inferred_relation	new	"&quot;<span class=""form_object"">itraconazole</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	18713852	"inferred_relation
is_cooccurrence"	118	105	aspergillosis	disease
701061975	4/8/2015 02:02:57	true	1607754795		4/8/2015 02:00:01	false	clixsense	0.8333	25688765	SRB	2	Novi Sad	188.2.91.51		improves_or_treats	inferred_relation	new	"&quot;<span class=""form_object"">itraconazole</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	18713852	"inferred_relation
is_cooccurrence"	118	105	aspergillosis	disease
701061975	4/8/2015 02:03:51	true	1607755242	true	4/8/2015 01:59:39	false	prodege	0.7	1863280	USA	OH	Athens	50.126.228.154		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">itraconazole</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	18713852	"inferred_relation
is_cooccurrence"	118	105	aspergillosis	disease
701061975	4/8/2015 02:09:21	true	1607757735	true	4/8/2015 02:04:37	false	quickrewards	0.8462	20452113	USA	SC	Columbia	98.71.2.230		improves_or_treats	definite_relation	new	"&quot;<span class=""form_object"">itraconazole</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	18713852	"inferred_relation
is_cooccurrence"	118	105	aspergillosis	disease
701061975	4/8/2015 02:12:23	true	1607759101		4/8/2015 02:11:22	false	neodev	0.8	16826314	SWE	26	Enskede	83.250.152.15		improves_or_treats	inferred_relation	new	"&quot;<span class=""form_object"">itraconazole</span>&quot;"	improves_or_treats	"&quot;<span class=""form_subject"">aspergillosis</span>&quot;"	"<div class=""formatted_sentence"">Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and <span class=""subject_text"">aspergillosis</span> (CI not reported, p < 0.001) when compared with fluconazole and <span class=""object_text"">itraconazole</span> in neutropenic patients.</div>"	positive	8	195	183	itraconazole	drug	Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients.	18713852	"inferred_relation
is_cooccurrence"	118	105	aspergillosis	disease
